,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44,J45,J46,J47,J48,J49,J50
2025-01-04 05:00:00,38.93490838826796,51.21841529541076,40.20949191789946,41.2033965328252,38.33952071491599,50.82422631748564,51.9258137732808,50.30613033545413,50.33383710972162,50.6967129487465,39.45803740218268,45.78098391965096,47.38493702437205,40.02350217510328,39.684086340377824,41.33908864362181,51.4904708417891,47.00994936797658,45.929507883701575,44.05688002405686,43.26259558325829,43.71806302520415,48.63474070450262,42.0115726286457,49.94029920923295,46.73290435634018,36.54930743496824,50.27153713296824,45.76972707031055,45.10597795867331,38.95995291240183,43.24980777393339,42.61012671167762,44.8402635295942,50.25997321322948,48.56521995186663,39.3404374804832,42.21377450980789,49.80214952192837,48.9249486406494,50.7071989502728,43.001085817705984,42.443344513960845,40.44399599797971,45.17316588787017,42.208153426055205,50.51802878493166,41.07119084568657,44.4982543666966,36.69274504430242
2025-01-04 05:15:00,39.3322216649747,49.60012886558834,41.29161128093477,40.34826301157591,38.22794535448242,50.05215691529792,52.14181967111107,49.377156524890886,50.54181372377533,50.74033261534097,39.504728325657176,46.3427929993818,47.38128104153788,39.14683837602872,39.73094981176174,41.45738958087878,51.53271613156637,46.98042347231595,46.210285596044784,43.43058013247476,42.39762654963674,44.16002096366631,47.66230102294033,42.79549694232474,49.24892942444369,48.18724579512064,37.11608893903479,49.96791160439494,45.62301302583911,45.070906840385526,39.09431407450271,43.74160813449288,42.33989999221807,44.65433064995987,50.59053644254986,48.40929078145166,38.9866568438442,41.73323670174026,50.09939204805228,49.57087319687678,50.614234781000086,43.80595206925189,43.26736709131621,41.38097824152081,46.080445927152304,41.13735589075731,51.37627010026612,40.341309135169,43.93423006841641,37.255967880052175
2025-01-04 05:30:00,39.02427407771091,50.177510674851256,40.55456008576174,40.90095460258987,38.07885664626602,50.27469397220796,52.673261662114015,48.97681768625392,50.24460167350158,50.019392664710175,39.40983780641932,45.50185505953298,47.759873371767554,38.75156838144896,39.516310333687805,41.03456082793352,51.25903660431751,47.47776668532192,45.75295635425228,44.6068101790855,42.14677321103343,43.95507950903644,48.27691462337808,42.28812418036137,49.12489586311454,47.00427802743971,36.943749508925535,50.30658825037805,46.228580670686846,45.63260536869647,38.95664978614619,43.16091362533122,42.24703984480046,45.830431267280666,51.103685566556535,46.98383015407124,38.30035421446927,42.09846834733054,51.47683860610474,49.53030430907099,50.76617851034583,42.86469848480679,42.90250753117051,41.60958801607105,45.58780045107706,41.02588070493229,50.70572007611812,40.69940985121704,44.5035350048409,36.62617864135936
2025-01-04 05:45:00,39.03436637854905,50.76161793480468,41.22430911466356,41.7281097060084,38.429122990078376,49.576580330755895,52.19066034083051,49.07498743418076,49.93217328814944,51.269987362365534,39.68954207601588,46.44025898404399,46.95087517636376,39.76864485739936,39.362375961788814,41.33676494728867,51.220264430302585,46.94921841690675,45.74993899265651,43.76484919992769,41.875275125972415,43.94038119960751,47.5461191327845,42.269060695040814,49.398938731076285,46.830885806963565,37.84466626592744,50.41488791013671,45.990190297538845,45.28821808918661,38.83957952595718,43.78818093162153,41.54208202517341,44.75518189302805,50.63610504341545,48.47026687115225,38.72215522346834,41.791027032722326,50.85980025818792,49.644316666396726,50.79261629081269,43.44437573157382,43.32044752589878,41.28399426627119,45.84696592916816,41.54170340543436,50.8432847335669,41.06401312451611,44.31059496521959,36.113567966567686
2025-01-04 06:00:00,38.93814375784992,50.11782990377024,41.86841555866312,40.77229650314418,38.10275759261,49.32346266343619,52.08640583419768,48.78197954095633,49.5913697800814,50.52133453638099,39.45681813518981,45.87726571607976,47.00621818051051,39.12076119977586,39.137436034065,41.26004005860202,52.34674445746049,47.44674794663148,46.06934067158587,44.02002881570586,41.67244579368292,43.85253075373444,47.23101920140494,43.06762468992433,48.62665874506929,48.27325038113285,36.543588768231125,49.82170699795889,46.1830888742335,45.72953336645873,39.14104047933757,43.75520739976069,42.33005775667187,44.54822964098954,49.96157445628927,48.02648037259303,38.15126591958873,41.692626738877,49.96687369823946,49.15851420761548,50.72829437665944,44.70362265825016,42.57671299790023,42.5869233652236,45.18313987909664,41.51912075033298,51.05210499827288,40.64362155114598,44.060035715353074,36.06705667576149
2025-01-04 06:15:00,39.78298844022503,50.01302029933514,40.31344574313204,41.03641380704445,38.34340546366181,49.01976814545768,51.71738284479815,48.97231766658585,50.71335835352235,50.88279870745571,38.18045839843957,45.42803985746124,47.08498481009332,38.83305739610634,39.55516431660947,40.63455122034094,51.06567215956691,46.875579843147634,45.67819646591677,44.01967639237507,42.468447571486784,43.34325700031304,46.94872923257741,41.38987084235664,49.49242759325511,47.17385178067145,36.14297500028144,50.31632331739306,45.59018633727981,45.75529544749927,38.91946908908446,42.89565029224295,42.60594345662375,44.73734016715865,49.92707444293979,48.2003265369922,38.71860170950863,40.55797434819737,50.6422068688583,49.2702504299594,50.92017683332195,43.70080095646655,42.61550907522513,42.10615145821302,45.05174962542843,41.20618731530809,50.79488687692023,40.796645471282034,45.057301008513015,36.63327440995872
2025-01-04 06:30:00,38.81234137104564,50.401468519311294,41.013433667465065,41.12680902654761,37.87201403967937,50.71378787168664,51.61924233793504,50.282156290102726,50.03138337962122,49.67389165792598,39.89147446366994,46.14525158346645,47.51942206526872,38.03999450842392,39.0429957806885,41.34245576999006,51.37773541079464,47.7903533866516,45.11457118928443,43.71548380791958,40.99084854797318,43.61267462125998,47.753967450532855,41.35204868357047,49.75659113904652,47.254365259097206,37.06612397345054,49.60134592441219,46.64816658258057,45.38194518960379,39.90905817649673,43.79963999693078,42.18376745250247,44.58030641425256,50.671465712744,47.90974773742523,38.24498185347711,41.53984974970403,50.35972387889783,49.17899822127034,49.794835503831536,43.33891791382671,42.35590381595073,40.55970371613459,45.64786524689388,40.79836389112248,50.46533860991296,40.85208010154317,44.723432994733685,36.61716087291472
2025-01-04 06:45:00,39.78140033666318,49.68926317125863,40.97882720877085,40.30223521318448,37.49656217290448,49.70209929780356,51.4575765206565,48.08973777599547,50.054572192317146,50.55238578510499,38.53253721252958,45.50865994460586,47.57372082001057,38.281785420267056,38.80951208399723,41.65549738187397,50.514984548506426,46.90183449544604,46.19608290095137,44.04796788959481,42.94501822464577,43.40576173868955,47.74346508743555,41.93709096761901,49.04213023174579,47.69741423255844,37.51881730265991,50.15815161258749,45.67230190019947,45.1129458973941,38.628025955908896,44.15753262341363,41.90789568781819,44.12348547042104,48.95064030498596,48.42951634344366,38.55263896740727,42.17088674189523,50.03381700403206,49.14934153768803,49.6995795278178,43.30341095450574,42.82737988449804,40.58373874931762,45.44077624991191,41.16144869567355,51.644375907545054,40.029701439220936,43.53609999834061,37.19730295657014
2025-01-04 07:00:00,38.77964502433225,50.05131842696412,40.908033897423685,40.70134732435641,37.65886617845489,49.402712182305166,52.01577737892719,48.9921981185723,48.96563220675983,50.02678035501109,38.50857895872809,45.89574856968559,46.772882945449325,38.37060264145581,39.14927073674392,41.41151302516312,51.43459967916007,47.13763545356679,45.52266247210863,44.42771645906456,42.63328617495328,44.42095622883711,46.56388433571999,41.49405969299771,49.52570460003512,46.41466523216711,36.83035766865241,49.06630243980879,46.00926735498504,45.57099041590706,38.436529189454994,41.81492926009468,42.71367081432753,44.99081217237468,50.03474042539126,46.91652746778448,38.46842796073056,42.10366844880819,49.37763375552116,49.04214916358803,50.20168027513844,42.44789114695416,42.39858304382936,41.35671162967227,45.56643469570636,40.98255475960071,50.75840336338315,40.510374719067215,43.66816891490337,36.07187819865858
2025-01-04 07:15:00,39.15960680736004,49.46857466857315,40.47407595201516,40.22262745186691,37.764793738409466,48.16894784464138,51.15288247244349,48.37693612071438,49.6973238272751,50.08701177952133,38.00765360640133,45.81198100478314,45.92667097670898,38.6727003801847,38.53682840031123,41.47896246651429,50.73986198749553,47.34976378107508,46.20989633229493,43.79702763318829,42.50818860852887,43.1901694909215,46.65204126941364,42.336590680733735,48.24594893033528,47.444017137291134,36.516979362536695,49.30663585617637,45.568883652204335,45.34901375315336,38.373982131188015,42.81832881492481,41.18296288293152,44.32467616417175,50.23347909958321,47.14371580532984,37.60488364588545,41.88791981733652,48.8433930481616,48.95963665782784,50.79817052630636,42.31915655413912,42.86434022819443,41.45710341474161,44.97226644201896,40.68294907436504,50.28109612858688,40.61335102128058,44.12236800955496,37.1007700746461
2025-01-04 07:30:00,38.32840914450247,49.33151501110376,40.3099731373722,40.39846254248544,36.90632809304207,49.47117749284678,50.36006329028965,48.74315333202976,49.672600411343616,49.74629770977311,38.34671862287505,45.42781454438877,46.37865554983001,38.23417147149654,38.270771926930735,41.15923175580391,50.49916024891419,47.20348357755365,45.547296754074615,43.562398426777385,41.9788206523684,43.19737005272288,47.41092565586807,42.22232635873732,48.20866666911757,46.9392438602117,36.96461250069751,49.34514577056121,44.64405461542876,44.97628043752044,39.20454043367936,43.68979026243033,41.86300511873734,44.76451567988936,50.32981805726243,47.273762819998,38.044027411003086,41.315658258223806,50.10863012025578,48.85033069632402,50.51525218706384,43.145473415130496,42.33365646121723,41.63731233477259,45.7015417872226,40.17758870115863,50.676554318731725,40.85248879343272,43.84618632058174,36.72872037544153
2025-01-04 07:45:00,38.16627415078248,50.61396415009314,40.265380772376446,39.975313970107685,37.114573342565016,49.721050354568646,51.45062034047241,49.78008486171391,49.38920980089091,50.00099169893856,38.46721256865161,45.411270263226726,47.43618426208722,38.06001440072736,38.40760699754048,40.938504715245074,49.85712061423303,46.76780048904726,45.49680069299605,43.1463208724027,42.26138684503329,42.31671903728228,46.40509601825184,42.03279550959035,49.025764657700286,46.5844480671622,36.3970313719988,49.55337171943725,45.644726196909055,45.55644129478943,38.67056119956557,43.40976875148703,41.68525317887588,44.44364850591748,48.44591507247759,47.02571629709877,38.251696398222,42.38126952865616,49.55013103865123,48.71995707074939,50.67579947192281,43.04247056544064,41.77307682294124,41.58425576013229,45.258322657235546,40.53864555399801,50.000167425149485,41.12795705086755,44.05859161534525,37.15526461749237
2025-01-04 08:00:00,39.04539881242875,48.20728800038175,40.31766419752393,39.71159648016258,37.59651427167898,49.982509333444,51.8099483179944,49.21157953525839,49.46518665318988,49.867333681105,38.139696140589166,45.75111741629889,46.160913286770565,37.685133745603984,38.61067567747222,41.233995674044095,50.925106441367376,47.25483529330203,46.31679686082816,43.95273374949463,41.95703450799556,43.157045718530256,47.18774172840774,42.15747974486474,48.5666993807108,45.892513719861945,37.7174388719455,49.90271319316542,45.2138755159463,45.31648024694397,38.665131582569536,43.18272236111834,41.05498878849714,44.1495809814964,49.66323534981952,47.75900440470703,37.57235049290759,40.55629522241657,49.40011333672025,49.284112284303056,50.64342778949181,42.48740680312551,41.92874047114373,41.349062924714346,44.88839118716111,40.17427759946803,49.99713998814148,41.230658150153324,43.3767191765206,35.647025459730216
2025-01-04 08:15:00,38.92823939050124,50.67789967107287,39.708635969057205,40.65385312073743,38.1100835394275,49.54172699827014,51.020410083452965,48.9692931950008,50.22132604376751,49.56731941113359,38.706279337022416,44.99277391271584,46.81370299165658,37.282695497400674,38.7510662657558,40.63665814957273,50.09970204846984,47.21731287345613,44.8551344281134,43.93184374841943,41.74029917943337,42.59297852588027,47.31628302011359,40.73513131341842,48.50159267730619,46.59932714356728,37.22197131942879,49.173138977739306,45.09357880427006,44.66278873168901,38.23581772307802,44.093642362793226,41.21840336457658,44.4664314475958,49.44764624008976,47.50088763534522,37.35512898986459,41.46739774358952,49.99572583878229,49.21266558541196,49.54172317766667,42.70274301156525,43.37309519211304,41.132532184787394,44.966599067077645,41.41977120993674,50.16100940805943,40.325071426342326,43.664833303683366,36.20002509604855
2025-01-04 08:30:00,38.84640276917878,50.2762448575001,39.72450618283664,39.38845478828842,37.00077259171368,48.91054043884967,51.30299380169704,47.78571449124778,49.84790259388065,49.30821456608809,37.17125461961504,44.97517253536465,46.16660925395071,38.46395105303648,38.46815034403178,41.42648729867297,50.61551813435597,46.811494350366885,45.67973197683176,43.78779920349142,41.95260817770559,43.02388243272769,46.66824255445009,42.29781174057333,49.02375679408075,46.589077096929046,36.47607075353571,48.7918182579546,45.421806266088026,44.31898330770871,37.95508437457943,44.02333969818556,40.31967036598114,44.16941552184704,50.00700318579451,46.11707892941242,38.04068628159855,41.54179628455656,48.79283858837955,49.674741374933376,49.774426905748186,43.39913530945485,42.22221125105341,41.21545211657589,45.64746740425346,41.09430071497597,49.857462746506144,40.07904215246283,43.94650241153073,36.36167742127318
2025-01-04 08:45:00,38.77064626801064,49.31127618001793,40.49138998597908,40.3246523784167,36.98259165578365,48.14763332331067,50.926553143194376,48.04083627007124,49.42851076002498,49.24700347700977,37.99209952952499,44.31829126730511,45.99148843144137,37.44144962616095,38.11055229390404,40.78427190274874,49.54196905713688,47.26984725305199,45.589774663636064,43.67805960122398,41.845897449622825,42.50413938649747,46.93690842900296,42.12328271524558,48.50884979206137,46.7536365660892,36.7469025292939,49.23695402291231,45.572949024525045,45.20858237983343,38.18110127531562,41.90628078485923,41.27628567958512,43.36116650437165,49.4803246273946,47.47827303629923,37.793628153080085,41.9627977647886,49.28583710270295,48.04243320005898,49.84887271400812,42.83793303439956,41.3666568760173,39.86967942378301,45.30935435843712,40.329605996624494,50.795695351445126,41.00646809421748,43.03746634208854,36.33015834926175
2025-01-04 09:00:00,38.57009520048299,50.62019751629349,40.50040623249496,39.58418597407429,36.80886188465688,49.12805454561182,50.994898787170605,48.85320492876396,48.32006606119143,48.86252662113709,37.85599756336988,44.90633402248251,46.93725996879133,37.93009239363533,38.30390072289372,41.3508717432159,50.33889071823821,46.11972122101066,44.88588890165898,44.09910205351153,41.14745465292719,42.429427600275005,46.55286928795788,42.04363456485571,48.520919980967385,46.46284862667674,36.454073022444106,48.312980535232754,44.85504025741415,44.87361113316968,38.5429906881594,42.30515370930357,41.96436908690972,44.44202578540928,49.83215932311827,46.38735729059475,37.79646980376295,41.873889028705285,49.24609566434444,49.28703165667943,50.03433434182428,44.34179749589426,41.64576818784718,40.40396495491239,45.84732475302279,40.781564309037314,50.080353488784674,40.824639065157854,43.26364727490672,35.99482836621233
2025-01-04 09:15:00,37.711780047947336,49.19679669237565,40.88612769017614,38.91107832488432,36.15720068629337,48.03897109773678,51.47939910035235,49.23462286098541,48.80420540391469,48.51502832330597,37.92043478130012,44.98455903001605,45.561107595104886,37.86092910812723,38.52380337288847,40.89760039969455,50.51431956998131,47.00003309436951,46.13835419170157,43.29455777409113,41.24022808251462,42.524338840024704,46.69131158002357,40.45175498990323,49.07108465066896,46.91327349515086,36.318684200186105,48.36422360535586,45.24280969054647,44.709885222382376,37.84068051130544,42.95403512975768,40.80875355458936,43.99427239584154,49.05278830863708,47.31633265923786,37.51166494035762,41.42537902180575,49.14699701378834,47.22496530940733,50.19754686424738,43.11502093845134,41.8584150386505,40.55372115500624,45.07073267268585,40.49537366673079,49.97702835226619,40.39152863871867,43.45453753598372,36.57416931463145
2025-01-04 09:30:00,37.89422724257565,49.97071749124219,40.87862562008861,39.67624919264164,36.72702551864887,48.02066715723286,49.70365676283701,48.420469796129375,49.60167242960371,50.11355241112432,37.9425329751221,44.62527585238861,45.71944373968133,38.217798875561655,37.73779958303541,41.14150637416529,50.57009469625755,47.40789198961856,45.1542780464719,44.06831692064374,42.001549276356336,43.39699635521039,46.11485511621689,41.107924050420735,48.66481839135452,46.12893382485476,36.09005035889988,48.989370502250736,45.15408354074789,45.81932813603344,38.62225734516278,43.0560833802166,41.46386812222358,43.89643249409749,48.36221421340712,46.507257647574605,37.55593450602562,41.29182713729307,49.23373447429715,47.32920544348891,50.32493321493344,43.91597804038733,41.82471779461312,40.36378235394871,45.04824877351801,40.33794148133053,49.52912912501892,41.05386202293326,42.87250360976036,36.53125504626781
2025-01-04 09:45:00,37.8223091024042,49.23329021000017,39.6709765849312,38.93347042003514,36.4412625708997,49.249338089573776,50.71672000214792,49.32296883448889,49.09537531097024,48.918123563292646,37.82811079242673,44.12833259063119,46.092149328499765,37.250447080321074,37.74496980153989,41.23818966136668,49.63511570433826,47.27021606050525,44.066876558090605,43.22198718850463,41.32039292211645,43.19058863543742,45.86793376544233,41.37218949985289,49.045268636792265,46.36381381835944,37.01700658152564,48.686466007860986,44.94734871395821,45.367881047215086,38.720531390283696,41.889895285414966,42.14691610808519,43.41942623372748,48.41307941791882,47.03050098152719,36.661412664496936,40.92090972471056,49.52211906313324,48.46247111452735,49.345359413334926,43.04615257203071,41.23775792670194,40.78691296834951,45.620964844281104,40.069035894277285,49.7375402588274,40.160499648751234,43.25218429796159,35.83024135486814
2025-01-04 10:00:00,38.02670113632534,49.44152099377789,39.2540668795098,39.74483245069536,36.88280950958613,48.39327459105223,49.91116699776777,47.79665232949414,48.82043737528084,49.75367065200824,36.34838515611094,44.054320404186,45.710472658736144,38.07443341534846,39.04599729375835,41.32254746860711,50.01141480928888,47.04739688454519,45.217772848952194,44.65576702151789,41.80525945761057,41.80802834100239,45.20523335826635,40.98906008327522,47.60678378400972,46.58144465530083,36.01936001738984,48.9425059000585,45.38582023990111,45.43025823539691,37.96395880657425,43.31918634903036,40.353223666594985,44.466932013283774,49.26470106929716,46.48771963735674,36.86997667501352,40.722989961686416,48.95446026194643,47.97625439445131,49.65766978783316,43.20695612289069,41.927463181388106,41.1265821766443,44.06534747392265,39.86599326984575,48.98978105409155,40.662671584047445,43.937667026668194,35.85778767057042
2025-01-04 10:15:00,39.10943264978782,49.90816505031356,39.39080106200058,39.82999575470196,36.46609104705731,48.29840405445546,51.01936266107788,47.7118018302336,48.45198900446825,48.81888675805924,37.71630923874187,44.27749848040417,44.95822463012612,36.80392739666699,37.89230216577283,41.020562695755565,48.610275361464616,46.58991693310936,45.13697623021188,44.19742533334222,41.42989690584026,43.42854158603548,45.29730889852178,40.54902910281877,48.28444687704792,46.08816975883071,35.971677656019345,49.43658686679723,45.22953087497315,44.15736686309083,38.084485081733966,43.05321913908051,41.80577981063423,43.61550478222953,48.008326246859255,46.27092225200029,37.07319920495452,41.65356892774515,48.308999150264825,48.46957111061325,50.06512422807289,42.92416973965654,40.56793707025703,40.56840811404012,44.00377912841756,39.80450681274368,48.24686348628973,40.23702652577852,43.42974116873146,35.96444978586759
2025-01-04 10:30:00,37.78335620652106,48.417261285290685,40.15412036352275,38.12975877469475,36.37817175544535,47.91404014480734,50.32383672956067,47.64472665481989,49.26660627784255,48.59611685176899,38.057834701920015,43.372786078692656,46.10716877035252,36.7590325339941,36.94992308897966,40.44213442845009,49.99354078289075,46.646826685777725,45.49318322196761,43.05864221636888,41.32365465094138,41.5247801059216,45.694302043133554,41.187706657201936,48.158981081299885,45.97160441482368,36.478279019613176,48.18512037661463,44.76990358074959,45.3151800234211,37.71082831546074,42.86981608284599,40.98449547534816,43.39868820101703,48.635484037889945,45.66155766323737,36.413882896224806,41.06002030063358,49.329098352315725,47.61252414650775,48.95149499882091,42.85698753551216,40.70569662701083,39.792722256350906,45.144186881425554,39.50947575015236,49.542166587778674,40.07447617669639,42.72846647909369,35.73599793956078
2025-01-04 10:45:00,38.77497076013487,50.26396933465399,39.20531224356456,39.48605573035763,36.16357771632472,47.75698020271003,50.08205101583747,48.195682293436285,48.81930157753808,50.11322628399773,36.86000105082851,44.31310762935791,46.22602299854936,37.13031946970351,37.55141239220086,40.7314179215228,48.778652776689526,47.28403850171961,45.06981837741372,44.13650570308393,40.4407941931574,41.55739844031464,44.85340858297288,40.99828549633381,48.52062509091645,46.52769745725725,36.0056170882469,47.90999652036343,44.48597776450692,45.00821108737304,38.24229759747338,42.66722433237734,41.02853917249364,44.032761853251,48.75753691807058,46.5042860743693,37.34277568635219,41.13497731971809,48.71524902465206,48.57354237991333,49.78837579288373,42.66445330929662,40.61483104294977,41.077704557484864,44.99635365297324,39.39595165024756,50.20228248306736,40.11399045441134,42.89308653992576,35.20327304676546
2025-01-04 11:00:00,38.67591435147797,49.87794849873267,40.02908504514455,38.54638328873632,35.773860743882146,49.0851903017905,51.02096560407112,47.91324217740096,48.378902395727685,49.05310819518774,37.35230133309241,42.77581074897734,45.77987426980869,37.997629135693536,38.24281366464935,41.19880626477554,48.727786133064576,46.6752525585995,44.230765931150565,44.26680674341022,40.54193990825909,40.87078687801726,45.66058119503957,40.86989436214034,47.83071069001072,46.14392695423301,36.26183779822478,49.5806783155281,44.65603482363165,44.71515997895301,37.16413986638918,43.10936062844095,41.08732924553125,43.16463596329879,48.69793452107079,46.74578072510071,36.292573596662834,41.36119703453379,48.04635829952061,48.30865193870159,49.67503027340504,41.73264328604651,40.062879387520766,40.58628629671551,44.476364929254345,39.4382586274663,48.96843462937886,40.372961651091416,42.60102178371321,36.16568208739777
2025-01-04 11:15:00,37.45093095556122,49.65513133919203,39.68106835525551,39.13155673597618,37.08228127889296,48.28376310581308,49.87495979261815,47.99753392412052,48.6837463768652,48.39730237332368,37.82248539642507,44.85653317723681,45.54915901635307,37.18774819723459,37.655752253945685,41.2853163686265,48.97993862481901,47.06602950404678,44.98869660134743,44.16941257069572,41.09486657055638,41.60683337573048,44.95624644843402,40.402907118614735,47.92184730148514,46.38545577343966,36.25367338748988,48.42839290041227,44.34486762050384,44.36261022145187,37.44730497922806,42.67959796087778,40.01930414822031,43.02733817454227,49.11704446114636,46.3912266708452,36.44965889706394,40.4969897167653,48.3346018446214,47.71807008259686,49.013909741689005,42.937084203593386,40.91684596841468,40.65868988023942,45.12366803233893,39.712331495078544,49.13269151402834,40.10757151189242,42.670934847956346,34.94404394095896
2025-01-04 11:30:00,37.41314631774344,49.79523782286692,39.74106420322079,38.79998971305479,36.32219422125239,48.05469847352554,50.07070533721055,48.04299459171669,48.089897994715415,48.901752486422126,37.29409527991666,43.12940655477041,46.14252365253168,36.2849247511555,38.56384294806777,41.43524640749339,49.67287606797471,46.53235249515544,43.8515038711181,43.36515966428971,42.204300654441305,41.29343098973051,44.55452117809246,40.108740818403085,48.53500162147368,45.85130373262216,35.22838620999902,48.69544777452082,44.84009217914196,44.66095825468821,37.53897084315047,43.58826872837766,39.75860867024492,43.26032857164678,48.62394403246781,46.38732332296127,36.9930735162224,40.31546857066137,48.57382710874551,46.94560794701898,48.8736555559083,42.136329393137736,41.58594135029927,39.79870003635536,44.30546039609921,40.073693612053695,48.504391860685935,39.658316803834765,42.23133033966323,35.7388979626012
2025-01-04 11:45:00,38.934528233811626,50.01557940042748,39.72097820342491,39.21332764688068,36.366800396583066,46.484438194303394,50.224270474539935,47.69324383716895,48.148568768685934,49.5741351727001,36.03163802104278,44.053420161051314,45.870777768662414,36.57552141936174,37.06082343030504,40.01923011525747,49.44355795666931,45.89876653687248,44.804220958168095,43.633979053988334,40.01679498236347,42.208031779820416,45.18719127597641,39.53888352949987,47.84136942895642,46.01061504600346,35.66877808242149,48.14516503852226,44.64747820961416,44.00384319716874,38.574133694590046,42.832771099686674,39.94388113795762,42.98412310840639,48.95140000980181,46.187345599014,36.16725483036672,41.023431800322086,49.2933397952741,47.31841904496648,49.34208249742719,42.89471284045726,40.833331249818606,39.85511351646255,44.44368300201962,39.79251085867862,48.630351058175066,39.99376604771548,42.58483007958136,34.93731732608328
2025-01-04 12:00:00,38.22560553169331,49.71934024087228,39.79880306275568,37.991530258315485,35.653552553192334,47.232518921361645,49.45236877788038,46.97719956220205,47.68699574878189,47.75107994009078,35.30828927895025,38.20776172018161,44.41543866784204,37.03238034440348,37.838031617969726,41.212034877834654,48.83480906875247,47.16153892535031,44.77109618469627,42.962871667814525,41.101574320568254,41.61274883116139,44.32851867741771,39.771224646565706,47.36925033320674,45.77484675641942,36.52554513274992,49.082888131181626,45.09929835212358,44.00870458104089,39.17313532239384,43.83750068542261,40.83587265342735,41.61141706298268,48.11412986323656,45.96676496689344,36.57563291026081,40.8106444553697,47.51971415974413,47.608034514617536,50.46560295355971,42.4455128351834,40.986469012367685,40.4176158025089,44.64974261704889,40.068609122514864,48.44691273039517,39.8556546586259,43.04856051916896,35.70726233996552
2025-01-04 12:15:00,37.998557667364736,50.899228499768185,39.02823262793281,38.826444850369015,36.23483652053672,47.66133544577056,49.24588894240025,47.18640339299567,48.44830036384603,48.52274096838824,34.79604589456666,38.400146222388464,43.250272382080674,36.48676396555702,38.121463866171325,41.09887980546489,48.24769184904892,45.92950235642879,45.97262640095214,43.530204673133625,41.88174467206527,41.4405712593337,45.00907606681355,39.93374274475954,47.00463044439376,45.79457077847177,36.03819748736455,48.50426946118421,45.10628944734136,44.71548561668887,38.427664644644906,43.2545952688823,40.633328739597566,43.24639412077618,48.0376703748179,46.01836965944701,34.77490628993266,40.54450786939446,48.20501326153468,47.20379114126524,48.880682668387294,42.51814965578493,41.18006230734095,39.69246633226263,44.78588393132012,39.57677705718054,49.19533588494071,40.658428385317386,42.1943052031631,35.324692130383454
2025-01-04 12:30:00,37.90852786545033,49.9399690207068,38.91544524238455,39.374791181447776,35.91482246136149,46.82468539025072,49.955168301929,48.07880132576168,48.41239849148745,48.27482360598528,34.131563913262355,38.12446916562849,42.664494123168,35.7071802238156,37.18571845687193,40.62571743519548,48.62325739467228,46.14836911561381,45.50249592725232,43.5857929497813,40.43885517634033,41.0250292847292,44.57643185654137,40.05916450504335,47.476958465481495,45.195219208813135,35.69074483779889,48.451721734084906,45.1994419515641,43.75269700208423,37.95553521780566,43.34160104763782,40.78751782321861,43.118488049672905,48.069713861769,46.41594970820665,35.67929618420354,40.80975282025412,47.69513104988562,47.0601226072729,49.34728387879132,42.06123517414838,39.66128238669467,39.88070788409482,45.10376517615423,38.95764540864395,48.442183952251824,40.20056471697415,42.88065681555119,35.321848102177505
2025-01-04 12:45:00,37.543530394675145,50.55159652249199,38.94831464084151,38.231138977495,36.021951283806025,46.81560227057067,49.779488465859046,47.23117724639245,47.76664542061714,48.00028204109021,35.362229532673524,37.583706512576185,43.12329524803081,36.07792997278542,36.78380513786229,40.36848865706941,48.3897754671757,47.01092804899038,43.90676152196944,42.83006323183822,40.76517626496639,41.52689541822898,45.3134914794754,40.73489290569201,47.62557312552734,47.09584190586296,35.547959976872704,47.608926066223006,44.37498592052306,43.54352875500905,37.23567150198513,42.787624691196,39.15254166701467,43.65207180403403,48.166001879110695,44.96557936184033,35.75223837158806,39.13418677080925,48.547225872435874,47.09553014300813,49.556837097937496,42.48027785220117,40.27105638935056,39.72652109641123,45.4544330830869,39.379074986096846,47.76397080078884,40.80420442727134,41.81600715615367,35.73065653167866
2025-01-04 13:00:00,36.50881415956006,49.949310308729885,38.91984345990093,38.63735711251758,36.14323119970403,46.74505278912831,49.47594157429172,47.02978112516887,48.52614130330778,48.08226237054491,34.05461393736228,37.560368931742374,42.40764468472561,35.77546333776564,37.553010181323074,39.90023884587328,49.215629433927255,47.07043095348629,44.979546214185454,44.351603491572696,40.538398183116165,41.47898512671479,45.06352649375032,40.28677474471422,46.85608933233824,45.719204164594345,35.89761296534538,47.46418720066389,44.28220465915697,44.28901285380184,37.42714324263889,43.1256745778508,40.53504774407475,43.01670362253708,48.301162919476496,46.01971963902828,35.61913216326068,40.501384321806775,47.5307504764875,46.95138899444633,49.57476824774108,42.44705960789207,39.39460842423154,39.55955775951636,44.86631349387255,39.01990781191525,48.01302755551792,39.20133952751581,41.86939068526987,35.668440552660826
